抢	抢 搶
却	却 卻
呛	呛 嗆
岖	岖 嶇
弃	弃 棄
穷	穷 窮
启	启 啓
驱	驱 驅
枪	枪 槍
顷	顷 頃
侨	侨 僑
浅	浅 淺
牵	牵 牽
轻	轻 輕
钦	钦 欽
氢	氢 氫
秋	秋 鞦
亲	亲 親
窃	窃 竊
栖	栖 棲
桥	桥 橋
钱	钱 錢
钳	钳 鉗
铅	铅 鉛
倾	倾 傾
脐	脐 臍
凄	凄 淒
窍	窍 竅
请	请 請
乾	乾 干
戚	戚 慼
躯	躯 軀
骑	骑 騎
琼	琼 瓊
趋	趋 趨
期	期 朞
确	确 確
翘	翘 翹
谦	谦 謙
强	强 強
鹊	鹊 鵲
跷	跷 蹺
签	签 簽 籤
寝	寝 寢
墙	墙 墻
锹	锹 鍬
旗	旗 旂
潜	潜 潛
谴	谴 譴
鳍	鳍 鰭
讫	讫 訖
扦	扦 扡
虬	虬 虯
吣	吣 唚
佥	佥 僉
苘	苘 檾
茕	茕 煢
钎	钎 釺
郄	郄 郤
戗	戗 戧
炝	炝 熗
诠	诠 詮
荞	荞 蕎
荨	荨 蕁
钤	钤 鈐
诮	诮 誚
桤	桤 榿
颀	颀 頎
鸲	鸲 鴝
悭	悭 慳
骎	骎 駸
悫	悫 慤
硗	硗 磽
堑	堑 塹
跄	跄 蹌
赇	赇 賕
铨	铨 銓
羟	羟 羥
惬	惬 愜
骐	骐 騏
绮	绮 綺
绻	绻 綣
揿	揿 撳
椠	椠 槧
蛴	蛴 蠐
舄	舄 潟
阒	阒 闃
阕	阕 闋
巯	巯 巰
碛	碛 磧
锜	锜 錡
鹐	鹐 鵮
阙	阙 闕
骞	骞 騫
蔷	蔷 薔
蜷	蜷 踡
锲	锲 鍥
锵	锵 鏘
箧	箧 篋
谯	谯 譙
嫱	嫱 嬙
鞒	鞒 鞽
蕲	蕲 蘄
樯	樯 檣
觑	觑 覷
缱	缱 繾
缲	缲 繰
龋	龋 齲
镪	镪 鏹
鳅	鳅 鰍
襁	襁 繈 繦
颧	颧 顴
癯	癯 臒
伣	伣 俔
诎	诎 詘
玱	玱 瑲
肷	肷 膁
辁	辁 輇
硚	硚 礄
庼	庼 廎
棬	棬 桊
嵚	嵚 嶔
锓	锓 鋟
锖	锖 錆
鹙	鹙 鶖
麹	麹 麴
鲭	鲭 鯖
鲯	鲯 鯕
鳈	鳈 鰁
认	认 認
让	让 讓
纫	纫 紉
韧	韧 韌
扰	扰 擾
闰	闰 閏
软	软 軟
荣	荣 榮
饶	饶 饒
绒	绒 絨
绕	绕 繞
热	热 熱
润	润 潤
锐	锐 鋭
轫	轫 軔
饪	饪 飪
纴	纴 紝
娆	娆 嬈
桡	桡 橈
铷	铷 銣
嵘	嵘 嶸
缛	缛 縟
蝾	蝾 蠑
讱	讱 訒
驲	驲 馹
荛	荛 蕘
镕	镕 鎔
颥	颥 顬
尸	尸 屍
升	升 陞
双	双 雙
书	书 書
术	术 術
帅	帅 帥
闪	闪 閃
圣	圣 聖
丝	丝 絲
扫	扫 掃
师	师 師
岁	岁 歲
伤	伤 傷
杀	杀 殺
伞	伞 傘
讼	讼 訟
设	设 設
孙	孙 孫
寿	寿 壽
声	声 聲
苏	苏 囌 蘇
时	时 時
删	删 刪
沈	沈 瀋
识	识 識
诉	诉 訴
纱	纱 紗
势	势 勢
枢	枢 樞
松	松 鬆
丧	丧 喪
肾	肾 腎
舍	舍 捨
饰	饰 飾
饲	饲 飼
审	审 審
实	实 實
试	试 試
诗	诗 詩
视	视 視
肃	肃 肅
陕	陕 陝
绅	绅 紳
驶	驶 駛
绍	绍 紹
树	树 樹
竖	竖 竪
虽	虽 雖
适	适 適
顺	顺 順
胜	胜 勝
狮	狮 獅
蚀	蚀 蝕
烁	烁 爍
洒	洒 灑
说	说 説
诵	诵 誦
损	损 損
晒	晒 曬
笋	笋 筍
耸	耸 聳
颂	颂 頌
烧	烧 燒
涩	涩 澀
谁	谁 誰
琐	琐 瑣
萨	萨 薩
硕	硕 碩
兽	兽 獸
渗	渗 滲
随	随 隨
婶	婶 嬸
绳	绳 繩
厦	厦 廈
赏	赏 賞
赎	赎 贖
锁	锁 鎖
剩	剩 賸
税	税 稅
筛	筛 篩
释	释 釋
湿	湿 濕
属	属 屬
骚	骚 騷
摄	摄 攝
输	输 輸
数	数 數
溯	溯 泝
酸	酸 痠
赛	赛 賽
缩	缩 縮
鲨	鲨 鯊
赡	赡 贍
闩	闩 閂
讪	讪 訕
厍	厍 厙
佘	佘 畲
纾	纾 紓
咝	咝 噝
怂	怂 慫
诜	诜 詵
姗	姗 姍
驷	驷 駟
垧	垧 坰
贳	贳 貰
荪	荪 蓀
殇	殇 殤
狲	狲 猻
飒	飒 颯
埘	埘 塒
莳	莳 蒔
轼	轼 軾
唢	唢 嗩
铄	铄 鑠
铈	铈 鈰
谂	谂 諗
谇	谇 誶
绥	绥 綏
鸶	鸶 鷥
啬	啬 嗇
赊	赊 賒
铩	铩 鎩
铯	铯 銫
绱	绱 緔
绶	绶 綬
蛳	蛳 螄
畲	畲 佘
觞	觞 觴
馊	馊 餿
谡	谡 謖
谥	谥 謚
缌	缌 緦
摅	摅 攄
稣	稣 穌
飕	飕 颼
瘆	瘆 瘮
慑	慑 懾
骟	骟 騸
厮	厮 廝
锶	锶 鍶
糁	糁 糝
缫	缫 繅
鲥	鲥 鰣
馓	馓 饊
缮	缮 繕
擞	擞 擻
薮	薮 藪
穑	穑 穡
颡	颡 顙
鳃	鳃 鰓
鳝	鳝 鱔
钐	钐 釤
鸤	鸤 鳲
浉	浉 溮
陞	陞 升
骕	骕 驌
毵	毵 毿
飔	飔 颸
滠	滠 灄
鹔	鹔 鷫
酾	酾 釃
锼	锼 鎪
鲺	鲺 鯴
鲹	鲹 鰺 鯵
骦	骦 驦
鹴	鹴 鸘
厅	厅 廳
叹	叹 嘆
头	头 頭
讨	讨 討
台	台 檯 颱 臺
团	团 團 糰
汤	汤 湯
驮	驮 馱
坛	坛 壇 罎
听	听 聽
秃	秃 禿
体	体 體
条	条 條
抬	抬 擡
态	态 態
图	图 圖
贪	贪 貪
屉	屉 屜
驼	驼 駝
贴	贴 貼
统	统 統
铁	铁 鐡
鸵	鸵 鴕
涛	涛 濤
涂	涂 塗
烫	烫 燙
调	调 調
谈	谈 談
铜	铜 銅
偷	偷 偸 媮
脱	脱 脫
椭	椭 橢
摊	摊 攤
蜕	蜕 蛻
颓	颓 頽
腾	腾 騰
誊	誊 謄
滩	滩 灘
谭	谭 譚
题	题 題
瘫	瘫 癱
抟	抟 摶
饨	饨 飩
昙	昙 曇
沓	沓 遝
钍	钍 釷
骀	骀 駘
挞	挞 撻
钛	钛 鈦
闼	闼 闥
烃	烃 烴
恸	恸 慟
钽	钽 鉭
铊	铊 鉈
绦	绦 縧
绨	绨 綈
眺	眺 覜
铤	铤 鋌
粜	粜 糶
锑	锑 銻
傥	傥 儻
鲀	鲀 魨
鹈	鹈 鵜
缇	缇 緹
鲐	鲐 鮐
阗	阗 闐
韬	韬 韜
镗	镗 鏜
獭	獭 獺
鳀	鳀 鯷
鳎	鳎 鰨
鼍	鼍 鼉
萚	萚 蘀
啴	啴 嘽
铴	铴 鐋
绹	绹 綯
铽	铽 鋱
颋	颋 頲
龆	龆 齠
锬	锬 錟
阘	阘 闒
箨	箨 籜
鲖	鲖 鮦
镋	镋 钂
鲦	鲦 鰷
鼗	鼗 鞉 鞀
万	万 萬
卫	卫 衛
无	无 無
乌	乌 烏
为	为 爲
务	务 務
网	网 網
伟	伟 偉
伪	伪 僞
问	问 問
污	污 汙
违	违 違
芜	芜 蕪
苇	苇 葦
吴	吴 吳
围	围 圍
呜	呜 嗚
纬	纬 緯
纹	纹 紋
卧	卧 臥
弯	弯 彎
闻	闻 聞
洼	洼 窪
诬	诬 誣
误	误 誤
顽	顽 頑
涡	涡 渦
袜	袜 襪
谓	谓 謂
维	维 維
猬	猬 蝟
温	温 溫
湾	湾 灣
窝	窝 窩
鹉	鹉 鵡
雾	雾 霧
蜗	蜗 蝸
稳	稳 穩
韦	韦 韋
邬	邬 鄔
纨	纨 紈
坞	坞 塢
帏	帏 幃
庑	庑 廡
闱	闱 闈
沩	沩 潙
怃	怃 憮
妩	妩 嫵
玮	玮 瑋
瓮	瓮 甕
炜	炜 煒
钨	钨 鎢
莴	莴 萵
涠	涠 潿
诿	诿 諉
娲	娲 媧
绾	绾 綰
塆	塆 壪
辋	辋 輞
铻	铻 鋙
骛	骛 騖
韪	韪 韙
鲔	鲔 鮪
潍	潍 濰
鹜	鹜 鶩
龌	龌 齷
呙	呙 咼
硙	硙 磑
阌	阌 閿
鹀	鹀 鵐
辒	辒 輼
腽	腽 膃
鹟	鹟 鶲
鳁	鳁 鰛
鳂	鳂 鰃
习	习 習
乡	乡 鄉
凶	凶 兇
写	写 寫
训	训 訓
讯	讯 訊
协	协 協
吁	吁 籲
吓	吓 嚇
向	向 嚮
兴	兴 興
许	许 許
寻	寻 尋
戏	戏 戲
纤	纤 縴 纖
驯	驯 馴
轩	轩 軒
县	县 縣
系	系 係 繫
闲	闲 閑
汹	汹 洶
现	现 現
贤	贤 賢
侠	侠 俠
欣	欣 訢
胁	胁 脅
泻	泻 瀉
学	学 學
询	询 詢
详	详 詳
线	线 綫
细	细 細
项	项 項
挟	挟 挾
咸	咸 鹹
显	显 顯
虾	虾 蝦
勋	勋 勛
响	响 響
峡	峡 峽
选	选 選
修	修 脩
须	须 須 鬚
叙	叙 敘
狭	狭 狹
恤	恤 卹 賉
宪	宪 憲
逊	逊 遜
险	险 險
绚	绚 絢
晓	晓 曉
牺	牺 犧
席	席 蓆
效	效 傚
绣	绣 綉
萧	萧 蕭
厢	厢 廂
袭	袭 襲
虚	虚 虛
悬	悬 懸
啸	啸 嘯
衅	衅 釁
衔	衔 銜
馅	馅 餡
旋	旋 鏇
谐	谐 諧
绪	绪 緒
续	续 續
销	销 銷
锈	锈 銹
锌	锌 鋅
羡	羡 羨
谢	谢 謝
携	携 攜
献	献 獻
锡	锡 錫
溪	溪 谿
辖	辖 轄
熏	熏 薰 燻
箫	箫 簫
鲜	鲜 鮮
潇	潇 瀟
蝎	蝎 蠍
嚣	嚣 囂
癣	癣 癬
镶	镶 鑲
芗	芗 薌
饧	饧 餳
苋	苋 莧
岘	岘 峴
饩	饩 餼
陉	陉 陘
枭	枭 梟
诩	诩 詡
绁	绁 紲
挦	挦 撏
荥	荥 滎
哓	哓 嘵
郤	郤 郄
饷	饷 餉
籼	籼 秈
浔	浔 潯
骁	骁 驍
顼	顼 頊
埙	埙 塤
鸮	鸮 鴞
蚬	蚬 蜆
铉	铉 鉉
玺	玺 璽
猃	猃 獫
娴	娴 嫻
绡	绡 綃
觋	觋 覡
硖	硖 硤
勖	勖 勗
铣	铣 銑
阋	阋 鬩
谑	谑 謔
谖	谖 諼
媭	媭 嬃
亵	亵 褻
痫	痫 癇
鹇	鹇 鷴
溆	溆 漵
缃	缃 緗
飨	飨 饗
酰	酰 醯
跹	跹 躚
锨	锨 鍁
馐	馐 饈
嘘	嘘 噓
鲟	鲟 鱘
鲞	鲞 鮝
璇	璇 璿
撷	撷 擷
潟	潟 舄
缬	缬 纈
薰	薰 熏
藓	藓 蘚
镡	镡 鐔
醯	醯 酰
鳕	鳕 鱈
骧	骧 驤
讻	讻 訩
诇	诇 詗
屃	屃 屓
狝	狝 獮
峃	峃 嶨
钘	钘 鈃
饻	饻 餏
莶	莶 薟
崄	崄 嶮
脩	脩 修
绤	绤 綌
骍	骍 騂
铏	铏 鉶
鸺	鸺 鵂
谞	谞 諝
敩	敩 斆
缐	缐 線
碹	碹 镟
蟏	蟏 蠨
谿	谿 溪
鳛	鳛 鰼
于	于 於
与	与 與
亿	亿 億
义	义 義
云	云 雲
艺	艺 藝
匀	匀 勻
忆	忆 憶
轧	轧 軋
业	业 業
叶	叶 葉
仪	仪 儀
议	议 議
扬	扬 揚
亚	亚 亞
压	压 壓
厌	厌 厭
页	页 頁
尧	尧 堯
屿	屿 嶼
优	优 優
爷	爷 爺
讶	讶 訝
异	异 異
阳	阳 陽
阴	阴 陰
约	约 約
远	远 遠
运	运 運
严	严 嚴
杨	杨 楊
医	医 醫
园	园 園
邮	邮 郵
员	员 員
佑	佑 祐
佣	佣 傭
余	余 餘
犹	犹 猶
饮	饮 飲
应	应 應
忧	忧 憂
译	译 譯
拥	拥 擁
郁	郁 鬰
咏	咏 詠
岩	岩 喦 巖
岳	岳 嶽
鱼	鱼 魚
绎	绎 繹
荧	荧 熒
荫	荫 蔭
药	药 藥
砚	砚 硯
鸦	鸦 鴉
哑	哑 啞
蚁	蚁 蟻
哟	哟 喲
贻	贻 貽
钥	钥 鑰
狱	狱 獄
养	养 養
语	语 語
诱	诱 誘
陨	陨 隕
艳	艳 艷
盐	盐 鹽
莹	莹 瑩
莺	莺 鶯
样	样 樣
鸭	鸭 鴨
晕	晕 暈
鸯	鸯 鴦
圆	圆 圓
鸳	鸳 鴛
阅	阅 閲
烟	烟 煙 菸
涌	涌 湧
悦	悦 悅
谊	谊 誼
娱	娱 娛
预	预 預
验	验 驗
萤	萤 螢
营	营 營
酝	酝 醖
跃	跃 躍
婴	婴 嬰
银	银 銀
痒	痒 癢
阎	阎 閻
渊	渊 淵
淫	淫 婬
渔	渔 漁
窑	窑 窯 窰
谚	谚 諺
隐	隐 隱
遗	遗 遺
粤	粤 粵
御	御 禦
游	游 遊
谣	谣 謡
缘	缘 緣
摇	摇 搖
愈	愈 瘉
遥	遥 遙
颖	颖 穎
韵	韵 韻
誉	誉 譽
愿	愿 願
踊	踊 踴
蝇	蝇 蠅
舆	舆 輿
演	演 縯
蕴	蕴 藴
樱	樱 櫻
颜	颜 顔
鹦	鹦 鸚
瘾	瘾 癮
檐	檐 簷
赢	赢 贏
鹰	鹰 鷹
耀	耀 燿
驭	驭 馭
钇	钇 釔
伛	伛 傴
纡	纡 紆
玙	玙 璵
芸	芸 蕓
欤	欤 歟
邺	邺 鄴
呓	呓 囈
旸	旸 暘
饫	饫 飫
炀	炀 煬
诒	诒 詒
妪	妪 嫗
纭	纭 紜
茔	茔 塋
鸢	鸢 鳶
峄	峄 嶧
饴	饴 飴
疡	疡 瘍
兖	兖 兗
怿	怿 懌
郓	郓 鄆
祎	祎 禕
诣	诣 詣
驿	驿 驛
垭	垭 埡
轶	轶 軼
哕	哕 噦
郧	郧 鄖
峣	峣 嶢
俨	俨 儼
俣	俣 俁
彦	彦 彥
恹	恹 懨
恽	恽 惲
娅	娅 婭
莜	莜 蓧
莸	莸 蕕
钰	钰 鈺
钺	钺 鉞
铀	铀 鈾
氩	氩 氬
痈	痈 癰
訚	訚 誾
烨	烨 燁
谀	谀 諛
萦	萦 縈
殒	殒 殞
铟	铟 銦
铱	铱 銥
阈	阈 閾
阉	阉 閹
谒	谒 謁
谕	谕 諭
鼋	鼋 黿
嵛	嵛 崳
鹆	鹆 鵒
鱿	鱿 魷
颍	颍 潁
愠	愠 慍
韫	韫 韞
蓥	蓥 鎣
颐	颐 頤
氲	氲 氳
觎	觎 覦
滟	滟 灧
滢	滢 瀅
滪	滪 澦
缢	缢 縊
瑶	瑶 瑤
撄	撄 攖
墉	墉 鄘
酽	酽 釅
辕	辕 轅
龈	龈 齦
嘤	嘤 嚶
罂	罂 罌
缨	缨 纓
璎	璎 瓔
靥	靥 靨
魇	魇 魘
餍	餍 饜
龉	龉 齬
颙	颙 顒
镒	镒 鎰
鹞	鹞 鷂
谳	谳 讞
橼	橼 櫞
赝	赝 贋
镛	镛 鏞
赟	赟 贇
瘿	瘿 癭
鹬	鹬 鷸
鳐	鳐 鰩
彝	彝 彞
鳙	鳙 鱅
鼹	鼹 鼴
闫	闫 閆
觃	觃 覎
飏	飏 颺
钖	钖 鍚
於	於 于
轺	轺 軺
舣	舣 艤
祐	祐 佑
骃	骃 駰
桠	桠 椏
晔	晔 曄
涢	涢 溳
勚	勚 勩
厣	厣 厴
铕	铕 銪
铘	铘 鋣
龂	龂 齗
溁	溁 濚
缊	缊 緼
蓣	蓣 蕷
锳	锳 鍈
筼	筼 篔
鲉	鲉 鮋
馌	馌 饁
鄘	鄘 墉
瘗	瘗 瘞
潆	潆 瀠
鹝	鹝 鷊
慭	慭 憖
鲬	鲬 鯒
鹢	鹢 鷁
黡	黡 黶
镱	镱 鐿
专	专 專
扎	扎 紮 紥
占	占 佔
只	只 隻
执	执 執
贞	贞 貞
则	则 則
朱	朱 硃
众	众 衆
杂	杂 雜
争	争 爭
壮	壮 壯
妆	妆 妝
庄	庄 莊
阵	阵 陣
折	折 摺
帐	帐 帳
针	针 針
状	状 狀
这	这 這
灶	灶 竈
灾	灾 災
证	证 證
诈	诈 詐
诊	诊 診
张	张 張
坠	坠 墜
纵	纵 縱
纸	纸 紙
责	责 責
择	择 擇
枣	枣 棗
转	转 轉
斩	斩 斬
帜	帜 幟
账	账 賬
贮	贮 貯
制	制 製
侄	侄 姪
侦	侦 偵
质	质 質
征	征 徵
肿	肿 腫
胀	胀 脹
闸	闸 閘
郑	郑 鄭
泽	泽 澤
组	组 組
织	织 織
终	终 終
驻	驻 駐
赵	赵 趙
挣	挣 掙
栈	栈 棧
栅	栅 柵
砖	砖 磚
轴	轴 軸
战	战 戰
咱	咱 偺 喒
钟	钟 鐘 鍾
毡	毡 氈
种	种 種
狰	狰 猙
咨	咨 諮
兹	兹 茲 玆
总	总 總
浊	浊 濁
昼	昼 晝
盏	盏 盞
载	载 載
挚	挚 摯
桩	桩 樁
致	致 緻
贼	贼 賊
赃	赃 贓
钻	钻 鑽
债	债 債
脏	脏 髒 臟
皱	皱 皺
准	准 凖
症	症 癥
斋	斋 齋
资	资 資
烛	烛 燭
涨	涨 漲
诸	诸 諸
谆	谆 諄
掷	掷 擲
职	职 職
著	著 着
睁	睁 睜
崭	崭 嶄
猪	猪 豬
着	着 著
综	综 綜
绽	绽 綻
缀	缀 綴
暂	暂 暫
凿	凿 鑿
铸	铸 鑄
筑	筑 築
筝	筝 箏
装	装 裝
滞	滞 滯
照	照 炤
锥	锥 錐
赘	赘 贅
榨	榨 搾
辗	辗 輾
赚	赚 賺
踪	踪 蹤
嘱	嘱 囑
镇	镇 鎮
辙	辙 轍
赠	赠 贈
赞	赞 贊
瞩	瞩 矚
骤	骤 驟
札	札 劄
伫	伫 佇
纣	纣 紂
苎	苎 苧
钊	钊 釗
邹	邹 鄒
诅	诅 詛
诌	诌 謅
诏	诏 詔
诛	诛 誅
诤	诤 諍
绉	绉 縐
挝	挝 撾
荮	荮 葤
栉	栉 櫛
栀	栀 梔
轸	轸 軫
咤	咤 吒
帧	帧 幀
峥	峥 崢
鸩	鸩 鴆
贽	贽 贄
桢	桢 楨
轾	轾 輊
唣	唣 唕
钲	钲 鉦
诹	诹 諏
冢	冢 塚
诼	诼 諑
祯	祯 禎
鸷	鸷 鷙
辄	辄 輒
眦	眦 眥
啧	啧 嘖
啭	啭 囀
帻	帻 幘
赈	赈 賑
铡	铡 鍘
铢	铢 銖
铮	铮 錚
偬	偬 傯
渍	渍 漬
骓	骓 騅
缁	缁 緇
揸	揸 摣
蛰	蛰 蟄
棹	棹 櫂
辎	辎 輜
跖	跖 蹠
锃	锃 鋥
骘	骘 騭
缒	缒 縋
锗	锗 鍺
锱	锱 錙
谪	谪 謫
缜	缜 縝
槠	槠 櫧
龇	龇 齜
箦	箦 簀
潴	潴 瀦
谮	谮 譖
赜	赜 賾
踬	踬 躓
踯	踯 躑
颛	颛 顓
徵	徵 征
觯	觯 觶
馔	馔 饌
谵	谵 譫
缯	缯 繒
錾	錾 鏨
镞	镞 鏃
鲻	鲻 鯔
鹧	鹧 鷓
镯	镯 鐲
攒	攒 攢
缵	缵 纘
瓒	瓒 瓚
臜	臜 臢
鳟	鳟 鱒
趱	趱 趲
躜	躜 躦
吒	吒 咤
纻	纻 紵
纼	纼 紖
苧	苧 苎
驵	驵 駔
驺	驺 騶
轵	轵 軹
飐	飐 颭
浈	浈 湞
辀	辀 輈
赀	赀 貲
铚	铚 銍
鸼	鸼 鵃
絷	絷 縶
詟	詟 讋
赒	赒 賙
锧	锧 鑕
鲊	鲊 鮓
镃	镃 鎡
劄	劄 札
鲗	鲗 鰂
鲝	鲝 鮺
橥	橥 櫫
鲰	鲰 鯫
鹯	鹯 鸇
鳣	鳣 鱣
齇	齇 齄
